,POB,YEAR,MIN,MAX,req_sch,work_age,work_sch,NEXTYEAR,BIRTHPL,ca,cl,ca8,ca9,ca10,ca11,cl6,cl7,cl8,cl9
1117,Maine,1925,7,17,6,15,6,1929,23,10,8,0,0,1,0,0,0,1,0
1118,Maine,1926,7,17,6,15,6,1929,23,10,8,0,0,1,0,0,0,1,0
1119,Maine,1927,7,17,6,15,6,1929,23,10,8,0,0,1,0,0,0,1,0
1120,Maine,1928,7,17,6,15,6,1929,23,10,8,0,0,1,0,0,0,1,0
1121,Maine,1929,7,17,6,15,8,1935,23,10,8,0,0,1,0,0,0,1,0
1122,Maine,1930,7,17,6,15,8,1935,23,10,8,0,0,1,0,0,0,1,0
1123,Maine,1931,7,17,6,15,8,1935,23,10,8,0,0,1,0,0,0,1,0
1124,Maine,1932,7,17,6,15,8,1935,23,10,8,0,0,1,0,0,0,1,0
1125,Maine,1933,7,17,6,15,8,1935,23,10,8,0,0,1,0,0,0,1,0
1126,Maine,1934,7,17,6,15,8,1935,23,10,8,0,0,1,0,0,0,1,0
1127,Maine,1935,7,16,8,15,8,1939,23,9,8,0,1,0,0,0,0,1,0
1128,Maine,1936,7,16,8,15,8,1939,23,9,8,0,1,0,0,0,0,1,0
1129,Maine,1937,7,16,8,15,8,1939,23,9,8,0,1,0,0,0,0,1,0
1130,Maine,1938,7,16,8,15,8,1939,23,9,8,0,1,0,0,0,0,1,0
1131,Maine,1939,7,14,8,15,8,1946,23,8,8,1,0,0,0,0,0,1,0
1132,Maine,1940,7,14,8,15,8,1946,23,8,8,1,0,0,0,0,0,1,0
1133,Maine,1941,7,14,8,15,8,1946,23,8,8,1,0,0,0,0,0,1,0
1134,Maine,1942,7,14,8,15,8,1946,23,8,8,1,0,0,0,0,0,1,0
1135,Maine,1943,7,14,8,15,8,1946,23,8,8,1,0,0,0,0,0,1,0
1136,Maine,1944,7,14,8,15,8,1946,23,8,8,1,0,0,0,0,0,1,0
1137,Maine,1945,7,14,8,15,8,1946,23,8,8,1,0,0,0,0,0,1,0
1138,Maine,1946,7,17,6,15,6,1950,23,10,8,0,0,1,0,0,0,1,0
1139,Maine,1947,7,17,6,15,6,1950,23,10,8,0,0,1,0,0,0,1,0
1140,Maine,1948,7,17,6,15,6,1950,23,10,8,0,0,1,0,0,0,1,0
1141,Maine,1949,7,17,6,15,6,1950,23,10,8,0,0,1,0,0,0,1,0
1142,Maine,1950,7,16,6,15,6,1954,23,9,8,0,1,0,0,0,0,1,0
1143,Maine,1951,7,16,6,15,6,1954,23,9,8,0,1,0,0,0,0,1,0
1144,Maine,1952,7,16,6,15,6,1954,23,9,8,0,1,0,0,0,0,1,0
1145,Maine,1953,7,16,6,15,6,1954,23,9,8,0,1,0,0,0,0,1,0
1146,Maine,1954,7,16,6,15,6,1959,23,9,8,0,1,0,0,0,0,1,0
1147,Maine,1955,7,16,6,15,6,1959,23,9,8,0,1,0,0,0,0,1,0
1148,Maine,1956,7,16,6,15,6,1959,23,9,8,0,1,0,0,0,0,1,0
1149,Maine,1957,7,16,6,15,6,1959,23,9,8,0,1,0,0,0,0,1,0
1150,Maine,1958,7,16,6,15,6,1959,23,9,8,0,1,0,0,0,0,1,0
1151,Maine,1959,7,16,6,15,6,1965,23,9,8,0,1,0,0,0,0,1,0
1152,Maine,1960,7,16,6,15,6,1965,23,9,8,0,1,0,0,0,0,1,0
1153,Maine,1961,7,16,6,15,6,1965,23,9,8,0,1,0,0,0,0,1,0
1154,Maine,1962,7,16,6,15,6,1965,23,9,8,0,1,0,0,0,0,1,0
1155,Maine,1963,7,16,6,15,6,1965,23,9,8,0,1,0,0,0,0,1,0
1156,Maine,1964,7,16,6,15,6,1965,23,9,8,0,1,0,0,0,0,1,0
1157,Maine,1965,7,17,12,15,6,1972,23,12,8,0,0,0,1,0,0,1,0
1158,Maine,1966,7,17,12,15,6,1972,23,12,8,0,0,0,1,0,0,1,0
1159,Maine,1967,7,17,12,15,6,1972,23,12,8,0,0,0,1,0,0,1,0
1160,Maine,1968,7,17,12,15,6,1972,23,12,8,0,0,0,1,0,0,1,0
1161,Maine,1969,7,17,12,15,6,1972,23,12,8,0,0,0,1,0,0,1,0
1162,Maine,1970,7,17,12,15,6,1972,23,12,8,0,0,0,1,0,0,1,0
1163,Maine,1971,7,17,12,15,6,1972,23,12,8,0,0,0,1,0,0,1,0
1164,Maine,1972,7,16,12,15,6,1978,23,12,8,0,0,0,1,0,0,1,0
1165,Maine,1973,7,16,12,15,6,1978,23,12,8,0,0,0,1,0,0,1,0
1166,Maine,1974,7,16,12,15,6,1978,23,12,8,0,0,0,1,0,0,1,0
1167,Maine,1975,7,16,12,15,6,1978,23,12,8,0,0,0,1,0,0,1,0
1168,Maine,1976,7,16,12,15,6,1978,23,12,8,0,0,0,1,0,0,1,0
1169,Maine,1977,7,16,12,15,6,1978,23,12,8,0,0,0,1,0,0,1,0
1170,Maine,1978,7,17,12,15,6,1979,23,12,8,0,0,0,1,0,0,1,0
1171,Maryland,1914,7,13,0,0,0,1917,24,6,0,1,0,0,0,1,0,0,0
1172,Maryland,1915,7,13,0,0,0,1917,24,6,0,1,0,0,0,1,0,0,0
1173,Maryland,1916,7,13,0,0,0,1917,24,6,0,1,0,0,0,1,0,0,0
1174,Maryland,1917,7,15,0,13,0,1921,24,8,6,1,0,0,0,1,0,0,0
1175,Maryland,1918,7,15,0,13,0,1921,24,8,6,1,0,0,0,1,0,0,0
1176,Maryland,1919,7,15,0,13,0,1921,24,8,6,1,0,0,0,1,0,0,0
1177,Maryland,1920,7,15,0,13,0,1921,24,8,6,1,0,0,0,1,0,0,0
1178,Maryland,1921,7,16,6,14,5,1924,24,9,7,0,1,0,0,0,1,0,0
1179,Maryland,1922,7,16,6,14,5,1924,24,9,7,0,1,0,0,0,1,0,0
1180,Maryland,1923,7,16,6,14,5,1924,24,9,7,0,1,0,0,0,1,0,0
1181,Maryland,1924,7,16,6,14,5,1929,24,9,7,0,1,0,0,0,1,0,0
1182,Maryland,1925,7,16,6,14,5,1929,24,9,7,0,1,0,0,0,1,0,0
1183,Maryland,1926,7,16,6,14,5,1929,24,9,7,0,1,0,0,0,1,0,0
1184,Maryland,1927,7,16,6,14,5,1929,24,9,7,0,1,0,0,0,1,0,0
1185,Maryland,1928,7,16,6,14,5,1929,24,9,7,0,1,0,0,0,1,0,0
1186,Maryland,1929,7,16,6,14,6,1935,24,9,7,0,1,0,0,0,1,0,0
1187,Maryland,1930,7,16,6,14,6,1935,24,9,7,0,1,0,0,0,1,0,0
1188,Maryland,1931,7,16,6,14,6,1935,24,9,7,0,1,0,0,0,1,0,0
1189,Maryland,1932,7,16,6,14,6,1935,24,9,7,0,1,0,0,0,1,0,0
1190,Maryland,1933,7,16,6,14,6,1935,24,9,7,0,1,0,0,0,1,0,0
1191,Maryland,1934,7,16,6,14,6,1935,24,9,7,0,1,0,0,0,1,0,0
1192,Maryland,1935,7,16,7,14,7,1939,24,9,7,0,1,0,0,0,1,0,0
1193,Maryland,1936,7,16,7,14,7,1939,24,9,7,0,1,0,0,0,1,0,0
1194,Maryland,1937,7,16,7,14,7,1939,24,9,7,0,1,0,0,0,1,0,0
1195,Maryland,1938,7,16,7,14,7,1939,24,9,7,0,1,0,0,0,1,0,0
1196,Maryland,1939,7,16,7,14,7,1946,24,9,7,0,1,0,0,0,1,0,0
1197,Maryland,1940,7,16,7,14,7,1946,24,9,7,0,1,0,0,0,1,0,0
1198,Maryland,1941,7,16,7,14,7,1946,24,9,7,0,1,0,0,0,1,0,0
1199,Maryland,1942,7,16,7,14,7,1946,24,9,7,0,1,0,0,0,1,0,0
1200,Maryland,1943,7,16,7,14,7,1946,24,9,7,0,1,0,0,0,1,0,0
1201,Maryland,1944,7,16,7,14,7,1946,24,9,7,0,1,0,0,0,1,0,0
1202,Maryland,1945,7,16,7,14,7,1946,24,9,7,0,1,0,0,0,1,0,0
1203,Maryland,1946,7,16,6,14,6,1950,24,9,7,0,1,0,0,0,1,0,0
1204,Maryland,1947,7,16,6,14,6,1950,24,9,7,0,1,0,0,0,1,0,0
1205,Maryland,1948,7,16,6,14,6,1950,24,9,7,0,1,0,0,0,1,0,0
1206,Maryland,1949,7,16,6,14,6,1950,24,9,7,0,1,0,0,0,1,0,0
1207,Maryland,1950,7,16,0,14,6,1954,24,9,7,0,1,0,0,0,1,0,0
1208,Maryland,1951,7,16,0,14,6,1954,24,9,7,0,1,0,0,0,1,0,0
1209,Maryland,1952,7,16,0,14,6,1954,24,9,7,0,1,0,0,0,1,0,0
1210,Maryland,1953,7,16,0,14,6,1954,24,9,7,0,1,0,0,0,1,0,0
1211,Maryland,1954,7,16,0,14,6,1959,24,9,7,0,1,0,0,0,1,0,0
1212,Maryland,1955,7,16,0,14,6,1959,24,9,7,0,1,0,0,0,1,0,0
1213,Maryland,1956,7,16,0,14,6,1959,24,9,7,0,1,0,0,0,1,0,0
1214,Maryland,1957,7,16,0,14,6,1959,24,9,7,0,1,0,0,0,1,0,0
1215,Maryland,1958,7,16,0,14,6,1959,24,9,7,0,1,0,0,0,1,0,0
1216,Maryland,1959,7,16,0,16,0,1965,24,9,9,0,1,0,0,0,0,0,1
1217,Maryland,1960,7,16,0,16,0,1965,24,9,9,0,1,0,0,0,0,0,1
1218,Maryland,1961,7,16,0,16,0,1965,24,9,9,0,1,0,0,0,0,0,1
1219,Maryland,1962,7,16,0,16,0,1965,24,9,9,0,1,0,0,0,0,0,1
1220,Maryland,1963,7,16,0,16,0,1965,24,9,9,0,1,0,0,0,0,0,1
1221,Maryland,1964,7,16,0,16,0,1965,24,9,9,0,1,0,0,0,0,0,1
1222,Maryland,1965,7,16,0,16,0,1972,24,9,9,0,1,0,0,0,0,0,1
1223,Maryland,1966,7,16,0,16,0,1972,24,9,9,0,1,0,0,0,0,0,1
1224,Maryland,1967,7,16,0,16,0,1972,24,9,9,0,1,0,0,0,0,0,1
1225,Maryland,1968,7,16,0,16,0,1972,24,9,9,0,1,0,0,0,0,0,1
1226,Maryland,1969,7,16,0,16,0,1972,24,9,9,0,1,0,0,0,0,0,1
1227,Maryland,1970,7,16,0,16,0,1972,24,9,9,0,1,0,0,0,0,0,1
1228,Maryland,1971,7,16,0,16,0,1972,24,9,9,0,1,0,0,0,0,0,1
1229,Maryland,1972,7,16,0,16,0,1978,24,9,9,0,1,0,0,0,0,0,1
1230,Maryland,1973,7,16,0,16,0,1978,24,9,9,0,1,0,0,0,0,0,1
1231,Maryland,1974,7,16,0,16,0,1978,24,9,9,0,1,0,0,0,0,0,1
1232,Maryland,1975,7,16,0,16,0,1978,24,9,9,0,1,0,0,0,0,0,1
1233,Maryland,1976,7,16,0,16,0,1978,24,9,9,0,1,0,0,0,0,0,1
1234,Maryland,1977,7,16,0,16,0,1978,24,9,9,0,1,0,0,0,0,0,1
1235,Maryland,1978,6,16,0,16,0,1979,24,10,10,0,0,1,0,0,0,0,1
1236,Massachu,1914,7,16,0,14,4,1917,25,9,7,0,1,0,0,0,1,0,0
1237,Massachu,1915,7,16,0,14,4,1917,25,9,7,0,1,0,0,0,1,0,0
1238,Massachu,1916,7,16,0,14,4,1917,25,9,7,0,1,0,0,0,1,0,0
1239,Massachu,1917,7,16,0,14,4,1921,25,9,7,0,1,0,0,0,1,0,0
1240,Massachu,1918,7,16,0,14,4,1921,25,9,7,0,1,0,0,0,1,0,0
1241,Massachu,1919,7,16,0,14,4,1921,25,9,7,0,1,0,0,0,1,0,0
1242,Massachu,1920,7,16,0,14,4,1921,25,9,7,0,1,0,0,0,1,0,0
1243,Massachu,1921,7,16,6,14,6,1924,25,9,7,0,1,0,0,0,1,0,0
1244,Massachu,1922,7,16,6,14,6,1924,25,9,7,0,1,0,0,0,1,0,0
1245,Massachu,1923,7,16,6,14,6,1924,25,9,7,0,1,0,0,0,1,0,0
1246,Massachu,1924,7,16,6,14,6,1929,25,9,7,0,1,0,0,0,1,0,0
1247,Massachu,1925,7,16,6,14,6,1929,25,9,7,0,1,0,0,0,1,0,0
1248,Massachu,1926,7,16,6,14,6,1929,25,9,7,0,1,0,0,0,1,0,0
1249,Massachu,1927,7,16,6,14,6,1929,25,9,7,0,1,0,0,0,1,0,0
1250,Massachu,1928,7,16,6,14,6,1929,25,9,7,0,1,0,0,0,1,0,0
1251,Massachu,1929,7,16,6,15,6,1935,25,9,8,0,1,0,0,0,0,1,0
1252,Massachu,1930,7,16,6,15,6,1935,25,9,8,0,1,0,0,0,0,1,0
1253,Massachu,1931,7,16,6,15,6,1935,25,9,8,0,1,0,0,0,0,1,0
1254,Massachu,1932,7,16,6,15,6,1935,25,9,8,0,1,0,0,0,0,1,0
1255,Massachu,1933,7,16,6,15,6,1935,25,9,8,0,1,0,0,0,0,1,0
1256,Massachu,1934,7,16,6,15,6,1935,25,9,8,0,1,0,0,0,0,1,0
1257,Massachu,1935,7,16,6,14,6,1939,25,9,7,0,1,0,0,0,1,0,0
1258,Massachu,1936,7,16,6,14,6,1939,25,9,7,0,1,0,0,0,1,0,0
1259,Massachu,1937,7,16,6,14,6,1939,25,9,7,0,1,0,0,0,1,0,0
1260,Massachu,1938,7,16,6,14,6,1939,25,9,7,0,1,0,0,0,1,0,0
1261,Massachu,1939,7,16,6,14,6,1946,25,9,7,0,1,0,0,0,1,0,0
1262,Massachu,1940,7,16,6,14,6,1946,25,9,7,0,1,0,0,0,1,0,0
1263,Massachu,1941,7,16,6,14,6,1946,25,9,7,0,1,0,0,0,1,0,0
1264,Massachu,1942,7,16,6,14,6,1946,25,9,7,0,1,0,0,0,1,0,0
1265,Massachu,1943,7,16,6,14,6,1946,25,9,7,0,1,0,0,0,1,0,0
1266,Massachu,1944,7,16,6,14,6,1946,25,9,7,0,1,0,0,0,1,0,0
1267,Massachu,1945,7,16,6,14,6,1946,25,9,7,0,1,0,0,0,1,0,0
1268,Massachu,1946,7,16,6,16,6,1950,25,9,9,0,1,0,0,0,0,0,1
1269,Massachu,1947,7,16,6,16,6,1950,25,9,9,0,1,0,0,0,0,0,1
1270,Massachu,1948,7,16,6,16,6,1950,25,9,9,0,1,0,0,0,0,0,1
1271,Massachu,1949,7,16,6,16,6,1950,25,9,9,0,1,0,0,0,0,0,1
1272,Massachu,1950,7,16,6,16,6,1954,25,9,9,0,1,0,0,0,0,0,1
1273,Massachu,1951,7,16,6,16,6,1954,25,9,9,0,1,0,0,0,0,0,1
1274,Massachu,1952,7,16,6,16,6,1954,25,9,9,0,1,0,0,0,0,0,1
1275,Massachu,1953,7,16,6,16,6,1954,25,9,9,0,1,0,0,0,0,0,1
1276,Massachu,1954,7,16,6,16,6,1959,25,9,9,0,1,0,0,0,0,0,1
1277,Massachu,1955,7,16,6,16,6,1959,25,9,9,0,1,0,0,0,0,0,1
1278,Massachu,1956,7,16,6,16,6,1959,25,9,9,0,1,0,0,0,0,0,1
1279,Massachu,1957,7,16,6,16,6,1959,25,9,9,0,1,0,0,0,0,0,1
1280,Massachu,1958,7,16,6,16,6,1959,25,9,9,0,1,0,0,0,0,0,1
1281,Massachu,1959,7,16,6,14,6,1965,25,9,7,0,1,0,0,0,1,0,0
1282,Massachu,1960,7,16,6,14,6,1965,25,9,7,0,1,0,0,0,1,0,0
1283,Massachu,1961,7,16,6,14,6,1965,25,9,7,0,1,0,0,0,1,0,0
1284,Massachu,1962,7,16,6,14,6,1965,25,9,7,0,1,0,0,0,1,0,0
1285,Massachu,1963,7,16,6,14,6,1965,25,9,7,0,1,0,0,0,1,0,0
1286,Massachu,1964,7,16,6,14,6,1965,25,9,7,0,1,0,0,0,1,0,0
1287,Massachu,1965,7,16,6,14,6,1972,25,9,7,0,1,0,0,0,1,0,0
1288,Massachu,1966,7,16,6,14,6,1972,25,9,7,0,1,0,0,0,1,0,0
1289,Massachu,1967,7,16,6,14,6,1972,25,9,7,0,1,0,0,0,1,0,0
1290,Massachu,1968,7,16,6,14,6,1972,25,9,7,0,1,0,0,0,1,0,0
1291,Massachu,1969,7,16,6,14,6,1972,25,9,7,0,1,0,0,0,1,0,0
1292,Massachu,1970,7,16,6,14,6,1972,25,9,7,0,1,0,0,0,1,0,0
1293,Massachu,1971,7,16,6,14,6,1972,25,9,7,0,1,0,0,0,1,0,0
1294,Massachu,1972,7,16,6,14,6,1978,25,9,7,0,1,0,0,0,1,0,0
1295,Massachu,1973,7,16,6,14,6,1978,25,9,7,0,1,0,0,0,1,0,0
1296,Massachu,1974,7,16,6,14,6,1978,25,9,7,0,1,0,0,0,1,0,0
1297,Massachu,1975,7,16,6,14,6,1978,25,9,7,0,1,0,0,0,1,0,0
1298,Massachu,1976,7,16,6,14,6,1978,25,9,7,0,1,0,0,0,1,0,0
1299,Massachu,1977,7,16,6,14,6,1978,25,9,7,0,1,0,0,0,1,0,0
1300,Massachu,1978,6,16,0,16,6,1979,25,10,10,0,0,1,0,0,0,0,1
1301,Michigan,1914,7,16,8,14,4,1917,26,9,7,0,1,0,0,0,1,0,0
1302,Michigan,1915,7,16,8,14,4,1917,26,9,7,0,1,0,0,0,1,0,0
1303,Michigan,1916,7,16,8,14,4,1917,26,9,7,0,1,0,0,0,1,0,0
1304,Michigan,1917,7,16,6,14,6,1921,26,9,7,0,1,0,0,0,1,0,0
1305,Michigan,1918,7,16,6,14,6,1921,26,9,7,0,1,0,0,0,1,0,0
1306,Michigan,1919,7,16,6,14,6,1921,26,9,7,0,1,0,0,0,1,0,0
1307,Michigan,1920,7,16,6,14,6,1921,26,9,7,0,1,0,0,0,1,0,0
1308,Michigan,1921,7,16,8,15,6,1924,26,9,8,0,1,0,0,0,0,1,0
1309,Michigan,1922,7,16,8,15,6,1924,26,9,8,0,1,0,0,0,0,1,0
1310,Michigan,1923,7,16,8,15,6,1924,26,9,8,0,1,0,0,0,0,1,0
1311,Michigan,1924,7,16,8,15,6,1929,26,9,8,0,1,0,0,0,0,1,0
1312,Michigan,1925,7,16,8,15,6,1929,26,9,8,0,1,0,0,0,0,1,0
1313,Michigan,1926,7,16,8,15,6,1929,26,9,8,0,1,0,0,0,0,1,0
1314,Michigan,1927,7,16,8,15,6,1929,26,9,8,0,1,0,0,0,0,1,0
1315,Michigan,1928,7,16,8,15,6,1929,26,9,8,0,1,0,0,0,0,1,0
1316,Michigan,1929,7,16,8,15,6,1935,26,9,8,0,1,0,0,0,0,1,0
1317,Michigan,1930,7,16,8,15,6,1935,26,9,8,0,1,0,0,0,0,1,0
1318,Michigan,1931,7,16,8,15,6,1935,26,9,8,0,1,0,0,0,0,1,0
1319,Michigan,1932,7,16,8,15,6,1935,26,9,8,0,1,0,0,0,0,1,0
1320,Michigan,1933,7,16,8,15,6,1935,26,9,8,0,1,0,0,0,0,1,0
1321,Michigan,1934,7,16,8,15,6,1935,26,9,8,0,1,0,0,0,0,1,0
1322,Michigan,1935,7,16,8,15,6,1939,26,9,8,0,1,0,0,0,0,1,0
1323,Michigan,1936,7,16,8,15,6,1939,26,9,8,0,1,0,0,0,0,1,0
1324,Michigan,1937,7,16,8,15,6,1939,26,9,8,0,1,0,0,0,0,1,0
1325,Michigan,1938,7,16,8,15,6,1939,26,9,8,0,1,0,0,0,0,1,0
1326,Michigan,1939,7,16,8,15,6,1946,26,9,8,0,1,0,0,0,0,1,0
1327,Michigan,1940,7,16,8,15,6,1946,26,9,8,0,1,0,0,0,0,1,0
1328,Michigan,1941,7,16,8,15,6,1946,26,9,8,0,1,0,0,0,0,1,0
1329,Michigan,1942,7,16,8,15,6,1946,26,9,8,0,1,0,0,0,0,1,0
1330,Michigan,1943,7,16,8,15,6,1946,26,9,8,0,1,0,0,0,0,1,0
1331,Michigan,1944,7,16,8,15,6,1946,26,9,8,0,1,0,0,0,0,1,0
1332,Michigan,1945,7,16,8,15,6,1946,26,9,8,0,1,0,0,0,0,1,0
1333,Michigan,1946,6,16,8,15,6,1950,26,10,9,0,0,1,0,0,0,0,1
1334,Michigan,1947,6,16,8,15,6,1950,26,10,9,0,0,1,0,0,0,0,1
1335,Michigan,1948,6,16,8,15,6,1950,26,10,9,0,0,1,0,0,0,0,1
1336,Michigan,1949,6,16,8,15,6,1950,26,10,9,0,0,1,0,0,0,0,1
1337,Michigan,1950,6,16,0,14,0,1954,26,10,8,0,0,1,0,0,0,1,0
1338,Michigan,1951,6,16,0,14,0,1954,26,10,8,0,0,1,0,0,0,1,0
1339,Michigan,1952,6,16,0,14,0,1954,26,10,8,0,0,1,0,0,0,1,0
1340,Michigan,1953,6,16,0,14,0,1954,26,10,8,0,0,1,0,0,0,1,0
1341,Michigan,1954,6,16,0,14,0,1959,26,10,8,0,0,1,0,0,0,1,0
1342,Michigan,1955,6,16,0,14,0,1959,26,10,8,0,0,1,0,0,0,1,0
1343,Michigan,1956,6,16,0,14,0,1959,26,10,8,0,0,1,0,0,0,1,0
1344,Michigan,1957,6,16,0,14,0,1959,26,10,8,0,0,1,0,0,0,1,0
1345,Michigan,1958,6,16,0,14,0,1959,26,10,8,0,0,1,0,0,0,1,0
1346,Michigan,1959,6,16,0,14,0,1965,26,10,8,0,0,1,0,0,0,1,0
1347,Michigan,1960,6,16,0,14,0,1965,26,10,8,0,0,1,0,0,0,1,0
1348,Michigan,1961,6,16,0,14,0,1965,26,10,8,0,0,1,0,0,0,1,0
1349,Michigan,1962,6,16,0,14,0,1965,26,10,8,0,0,1,0,0,0,1,0
1350,Michigan,1963,6,16,0,14,0,1965,26,10,8,0,0,1,0,0,0,1,0
1351,Michigan,1964,6,16,0,14,0,1965,26,10,8,0,0,1,0,0,0,1,0
1352,Michigan,1965,6,16,0,14,0,1972,26,10,8,0,0,1,0,0,0,1,0
1353,Michigan,1966,6,16,0,14,0,1972,26,10,8,0,0,1,0,0,0,1,0
1354,Michigan,1967,6,16,0,14,0,1972,26,10,8,0,0,1,0,0,0,1,0
1355,Michigan,1968,6,16,0,14,0,1972,26,10,8,0,0,1,0,0,0,1,0
1356,Michigan,1969,6,16,0,14,0,1972,26,10,8,0,0,1,0,0,0,1,0
1357,Michigan,1970,6,16,0,14,0,1972,26,10,8,0,0,1,0,0,0,1,0
1358,Michigan,1971,6,16,0,14,0,1972,26,10,8,0,0,1,0,0,0,1,0
1359,Michigan,1972,6,16,0,14,0,1978,26,10,8,0,0,1,0,0,0,1,0
1360,Michigan,1973,6,16,0,14,0,1978,26,10,8,0,0,1,0,0,0,1,0
1361,Michigan,1974,6,16,0,14,0,1978,26,10,8,0,0,1,0,0,0,1,0
1362,Michigan,1975,6,16,0,14,0,1978,26,10,8,0,0,1,0,0,0,1,0
1363,Michigan,1976,6,16,0,14,0,1978,26,10,8,0,0,1,0,0,0,1,0
1364,Michigan,1977,6,16,0,14,0,1978,26,10,8,0,0,1,0,0,0,1,0
1365,Michigan,1978,6,16,0,14,0,1979,26,10,8,0,0,1,0,0,0,1,0
1366,Minnesot,1914,8,16,8,14,0,1917,27,8,6,1,0,0,0,1,0,0,0
1367,Minnesot,1915,8,16,8,14,0,1917,27,8,6,1,0,0,0,1,0,0,0
1368,Minnesot,1916,8,16,8,14,0,1917,27,8,6,1,0,0,0,1,0,0,0
1369,Minnesot,1917,8,16,6,14,0,1921,27,8,6,1,0,0,0,1,0,0,0
1370,Minnesot,1918,8,16,6,14,0,1921,27,8,6,1,0,0,0,1,0,0,0
1371,Minnesot,1919,8,16,6,14,0,1921,27,8,6,1,0,0,0,1,0,0,0
1372,Minnesot,1920,8,16,6,14,0,1921,27,8,6,1,0,0,0,1,0,0,0
1373,Minnesot,1921,8,16,8,14,8,1924,27,8,8,1,0,0,0,0,0,1,0
1374,Minnesot,1922,8,16,8,14,8,1924,27,8,8,1,0,0,0,0,0,1,0
1375,Minnesot,1923,8,16,8,14,8,1924,27,8,8,1,0,0,0,0,0,1,0
1376,Minnesot,1924,8,16,8,14,8,1929,27,8,8,1,0,0,0,0,0,1,0
1377,Minnesot,1925,8,16,8,14,8,1929,27,8,8,1,0,0,0,0,0,1,0
1378,Minnesot,1926,8,16,8,14,8,1929,27,8,8,1,0,0,0,0,0,1,0
1379,Minnesot,1927,8,16,8,14,8,1929,27,8,8,1,0,0,0,0,0,1,0
1380,Minnesot,1928,8,16,8,14,8,1929,27,8,8,1,0,0,0,0,0,1,0
1381,Minnesot,1929,8,16,8,14,8,1935,27,8,8,1,0,0,0,0,0,1,0
1382,Minnesot,1930,8,16,8,14,8,1935,27,8,8,1,0,0,0,0,0,1,0
1383,Minnesot,1931,8,16,8,14,8,1935,27,8,8,1,0,0,0,0,0,1,0
1384,Minnesot,1932,8,16,8,14,8,1935,27,8,8,1,0,0,0,0,0,1,0
1385,Minnesot,1933,8,16,8,14,8,1935,27,8,8,1,0,0,0,0,0,1,0
1386,Minnesot,1934,8,16,8,14,8,1935,27,8,8,1,0,0,0,0,0,1,0
1387,Minnesot,1935,8,16,8,14,8,1939,27,8,8,1,0,0,0,0,0,1,0
1388,Minnesot,1936,8,16,8,14,8,1939,27,8,8,1,0,0,0,0,0,1,0
1389,Minnesot,1937,8,16,8,14,8,1939,27,8,8,1,0,0,0,0,0,1,0
1390,Minnesot,1938,8,16,8,14,8,1939,27,8,8,1,0,0,0,0,0,1,0
1391,Minnesot,1939,8,16,8,14,8,1946,27,8,8,1,0,0,0,0,0,1,0
1392,Minnesot,1940,8,16,8,14,8,1946,27,8,8,1,0,0,0,0,0,1,0
1393,Minnesot,1941,8,16,8,14,8,1946,27,8,8,1,0,0,0,0,0,1,0
1394,Minnesot,1942,8,16,8,14,8,1946,27,8,8,1,0,0,0,0,0,1,0
1395,Minnesot,1943,8,16,8,14,8,1946,27,8,8,1,0,0,0,0,0,1,0
1396,Minnesot,1944,8,16,8,14,8,1946,27,8,8,1,0,0,0,0,0,1,0
1397,Minnesot,1945,8,16,8,14,8,1946,27,8,8,1,0,0,0,0,0,1,0
1398,Minnesot,1946,8,16,8,14,8,1950,27,8,8,1,0,0,0,0,0,1,0
1399,Minnesot,1947,8,16,8,14,8,1950,27,8,8,1,0,0,0,0,0,1,0
1400,Minnesot,1948,8,16,8,14,8,1950,27,8,8,1,0,0,0,0,0,1,0
1401,Minnesot,1949,8,16,8,14,8,1950,27,8,8,1,0,0,0,0,0,1,0
1402,Minnesot,1950,8,16,8,14,8,1954,27,8,8,1,0,0,0,0,0,1,0
1403,Minnesot,1951,8,16,8,14,8,1954,27,8,8,1,0,0,0,0,0,1,0
1404,Minnesot,1952,8,16,8,14,8,1954,27,8,8,1,0,0,0,0,0,1,0
1405,Minnesot,1953,8,16,8,14,8,1954,27,8,8,1,0,0,0,0,0,1,0
1406,Minnesot,1954,7,16,8,14,8,1959,27,9,8,0,1,0,0,0,0,1,0
1407,Minnesot,1955,7,16,8,14,8,1959,27,9,8,0,1,0,0,0,0,1,0
1408,Minnesot,1956,7,16,8,14,8,1959,27,9,8,0,1,0,0,0,0,1,0
1409,Minnesot,1957,7,16,8,14,8,1959,27,9,8,0,1,0,0,0,0,1,0
1410,Minnesot,1958,7,16,8,14,8,1959,27,9,8,0,1,0,0,0,0,1,0
1411,Minnesot,1959,7,16,9,14,8,1965,27,9,8,0,1,0,0,0,0,1,0
1412,Minnesot,1960,7,16,9,14,8,1965,27,9,8,0,1,0,0,0,0,1,0
1413,Minnesot,1961,7,16,9,14,8,1965,27,9,8,0,1,0,0,0,0,1,0
1414,Minnesot,1962,7,16,9,14,8,1965,27,9,8,0,1,0,0,0,0,1,0
1415,Minnesot,1963,7,16,9,14,8,1965,27,9,8,0,1,0,0,0,0,1,0
1416,Minnesot,1964,7,16,9,14,8,1965,27,9,8,0,1,0,0,0,0,1,0
1417,Minnesot,1965,7,16,9,14,8,1972,27,9,8,0,1,0,0,0,0,1,0
1418,Minnesot,1966,7,16,9,14,8,1972,27,9,8,0,1,0,0,0,0,1,0
